,student,currProb,course,session,priorTutorAction,reward,probDiff,Level,TotalTime,cumul_avgstepTimeWE,cumul_TotalWETime,stepTimeDeviation,ruleScoreMP,cumul_HoverHintCount
924,0079-F14,2.-1.4.0,226-001-BARNES-F14,1,PS,-110.466893039,-1,2,0,0,1,0,0,0
925,0079-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,3,0,0,1,0,1,0
926,0079-F14,3.1.2.0,226-001-BARNES-F14,1,PS,0.0,1,3,0,0,1,0,0,0
927,0079-F14,3.1.3.0,226-001-BARNES-F14,1,PS,94.1434387723,1,3,0,0,1,0,1,0
928,0079-F14,4.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,4,0,0,1,0,1,0
929,0079-F14,4.1.2.0,226-001-BARNES-F14,1,PS,0.0,1,4,0,0,1,0,1,0
930,0079-F14,4.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,4,0,0,1,0,1,0
931,0079-F14,4.1.2.0,226-001-BARNES-F14,1,PS,-65.7160194175,1,4,0,0,1,0,1,1
932,0079-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,5,0,0,0,0,1,0
933,0079-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,5,0,0,1,0,1,0
934,0079-F14,5.1.3.0,226-001-BARNES-F14,1,PS,74.0729665072,1,5,0,0,1,0,1,0
935,0079-F14,6.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,6,0,0,0,0,1,0
936,0079-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,6,1,1,0,0,1,0
937,0079-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,6,0,1,0,1,0,0
938,0079-F14,6.-1.1.0,226-001-BARNES-F14,1,PS,0.0,-1,6,0,1,0,1,0,1
939,0079-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0.0,-1,6,0,1,0,0,0,1
940,0079-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,0.0,-1,6,0,1,0,1,0,1
941,0079-F14,6.-1.4.0,226-001-BARNES-F14,1,PS,0.0,-1,6,0,1,0,1,0,1
942,0079-F14,6.-1.4.1,226-001-BARNES-F14,1,PS,0.0,-1,6,0,1,0,1,0,1
943,0079-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0.0,-1,6,0,1,0,1,0,1
944,0079-F14,6.-1.4.0,226-001-BARNES-F14,1,PS,0.0,-1,6,0,1,0,1,0,1
945,0079-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0.0,-1,6,0,1,0,1,0,1
946,0079-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,-92.8229665072,-1,6,1,1,0,1,0,1
947,007a-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,1,0,0,0,0,0
948,007a-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,1,0,0,1,0
949,007a-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,1,0,0,0,0
950,007a-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.97368421053,0,1,1,1,0,0,0,0
951,007a-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,2,1,1,1,0,1,0
952,007a-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0.0,1,2,0,1,1,0,0,0
953,007a-F14,2.1.3.0,226-001-BARNES-F14,1,PS,7.77421494914,1,2,0,1,1,0,0,0
954,007a-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,3,1,1,0,0,1,0
955,007a-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,3,1,1,0,0,1,0
956,007a-F14,3.1.3.0,226-001-BARNES-F14,1,PS,-61.9809088684,1,3,0,1,0,1,0,0
957,007a-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,4,0,0,0,1,0,0
958,007a-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,4,1,0,1,1,1,0
959,007a-F14,4.1.3.0,226-001-BARNES-F14,1,PS,126.161581137,1,4,0,0,1,1,0,0
960,007a-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,5,1,1,0,1,1,0
961,007a-F14,5.1.2.0,226-001-BARNES-F14,1,PS,0.0,1,5,1,1,0,1,0,0
962,007a-F14,5.1.3.0,226-001-BARNES-F14,1,PS,-107.134313055,1,5,0,1,0,1,0,0
963,007a-F14,6.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,6,0,0,0,1,0,0
964,007a-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,6,1,1,0,1,1,0
965,007a-F14,6.1.3.0,226-001-BARNES-F14,1,PS,133.205741627,1,6,0,0,0,1,0,0
966,007b-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,0,0,0
967,007b-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0.0,0,1,1,0,0,0,0,0
968,007b-F14,1.0.3.0,226-001-BARNES-F14,2,WE,0.0,0,1,0,0,1,0,1,0
969,007b-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-34.8684210526,0,1,0,0,1,1,0,0
970,007b-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,2,0,0,0,0,0,0
971,007b-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,2,1,0,0,0,1,0
972,007b-F14,2.1.3.0,226-001-BARNES-F14,2,PS,11.0028748341,1,2,1,0,0,0,0,0
973,007b-F14,3.-1.1.0,226-001-BARNES-F14,2,PS,0.0,-1,3,0,0,0,0,0,0
974,007b-F14,3.-1.2.0,226-001-BARNES-F14,2,PS,0.0,-1,3,0,0,0,0,0,0
975,007b-F14,3.-1.3.0,226-001-BARNES-F14,3,WE,0.0,-1,3,1,0,0,0,1,0
976,007b-F14,3.-1.4.0,226-001-BARNES-F14,3,PS,-17.4531351002,-1,3,1,0,0,1,0,0
977,007b-F14,4.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,4,1,1,0,1,1,0
978,007b-F14,4.1.2.0,226-001-BARNES-F14,3,PS,0.0,1,4,0,1,0,1,1,0
979,007b-F14,4.1.3.0,226-001-BARNES-F14,6,PS,-7.96703296703,1,4,0,1,0,0,1,0
980,007b-F14,5.1.1.0,226-001-BARNES-F14,7,PS,0.0,1,5,1,0,0,0,1,0
981,007b-F14,5.1.2.0,226-001-BARNES-F14,7,WE,0.0,1,5,1,0,1,0,1,0
982,007b-F14,5.1.3.0,226-001-BARNES-F14,7,PS,4.5967190704,1,5,0,0,1,0,1,0
983,007b-F14,6.1.1.0,226-001-BARNES-F14,7,WE,0.0,1,6,1,0,1,0,1,0
984,007b-F14,6.1.2.0,226-001-BARNES-F14,7,PS,0.0,1,6,0,0,1,0,1,0
985,007b-F14,6.1.3.0,226-001-BARNES-F14,7,PS,65.9974064303,1,6,0,0,1,1,1,0
986,007e-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,1,1,0
987,007e-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,1,1,0
988,007e-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,1,0,0,0
989,007e-F14,1.0.4.0,226-001-BARNES-F14,2,PS,1.97368421053,0,1,0,0,1,0,0,0
990,007e-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,2,1,0,0,0,1,0
991,007e-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,2,1,0,1,0,1,0
992,007e-F14,2.1.3.0,226-001-BARNES-F14,2,PS,0.0,1,2,0,0,1,0,0,0
993,007e-F14,2.1.1.0,226-001-BARNES-F14,3,PS,0.0,1,2,0,0,1,0,0,0
994,007e-F14,2.-1.1.0,226-001-BARNES-F14,3,PS,0.0,-1,2,0,0,1,0,0,0
995,007e-F14,2.-1.4.0,226-001-BARNES-F14,3,PS,-101.973684211,-1,2,0,0,1,0,0,0
996,007e-F14,3.-1.1.0,226-001-BARNES-F14,3,WE,0.0,-1,3,1,0,1,0,1,0
997,007e-F14,3.-1.2.0,226-001-BARNES-F14,3,PS,0.0,-1,3,0,0,1,0,0,0
998,007e-F14,3.-1.2.1,226-001-BARNES-F14,3,PS,0.0,-1,3,0,0,1,0,0,0
999,007e-F14,3.-1.3.0,226-001-BARNES-F14,3,WE,0.0,-1,3,1,0,1,0,1,0
1000,007e-F14,3.-1.4.0,226-001-BARNES-F14,3,PS,58.6813186813,-1,3,0,0,1,0,0,0
1001,007e-F14,4.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,4,1,0,1,0,1,0
1002,007e-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0.0,1,4,0,0,1,0,1,0
1003,007e-F14,4.1.3.0,226-001-BARNES-F14,3,PS,87.5686813187,1,4,0,0,1,0,1,0
1004,007e-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,5,1,0,1,0,1,0
1005,007e-F14,5.1.2.0,226-001-BARNES-F14,3,PS,0.0,1,5,0,0,1,0,1,0
1006,007e-F14,5.1.3.0,226-001-BARNES-F14,3,PS,-103.379186603,1,5,0,0,1,0,0,0
1007,007e-F14,6.-1.1.0,226-001-BARNES-F14,3,WE,0.0,-1,6,1,0,0,0,1,0
1008,007e-F14,6.-1.2.0,226-001-BARNES-F14,3,WE,0.0,-1,6,1,0,1,0,1,0
1009,007e-F14,6.-1.3.0,226-001-BARNES-F14,3,PS,0.0,-1,6,0,0,1,0,0,0
1010,007e-F14,6.-1.4.0,226-001-BARNES-F14,3,PS,-42.8708133971,-1,6,0,0,1,1,0,0
1011,007f-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,1,0,0,1,1,1,0
1012,007f-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,1,1,0,1,0,1,0
1013,007f-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,1,1,0
1014,007f-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0.0,0,1,0,0,1,0,0,0
1015,007f-F14,1.0.2.0,226-001-BARNES-F14,2,PS,-96.0526315789,0,1,0,0,1,0,0,0
1016,007f-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,2,0,0,0,0,1,0
1017,007f-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,2,0,0,1,0,1,0
1018,007f-F14,2.1.3.0,226-001-BARNES-F14,2,PS,163.783724016,1,2,0,0,1,0,1,0
1019,007f-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,3,0,0,0,0,1,0
1020,007f-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,3,1,0,1,0,1,0
1021,007f-F14,3.1.3.0,226-001-BARNES-F14,2,PS,22.7543444562,1,3,0,0,1,0,1,0
1022,007f-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,4,1,0,1,0,1,0
1023,007f-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0.0,1,4,0,0,1,0,1,0
1024,007f-F14,4.1.3.0,226-001-BARNES-F14,2,PS,0.0,1,4,0,0,1,0,1,0
1025,007f-F14,4.-1.2.1,226-001-BARNES-F14,2,PS,0.0,-1,4,0,0,1,0,1,0
1026,007f-F14,4.-1.4.0,226-001-BARNES-F14,2,PS,-121.914008322,-1,4,0,0,1,0,1,0
1027,007f-F14,5.-1.1.0,226-001-BARNES-F14,2,WE,0.0,-1,5,0,0,1,0,1,0
1028,007f-F14,5.-1.2.0,226-001-BARNES-F14,2,PS,0.0,-1,5,0,0,1,0,1,0
1029,007f-F14,5.-1.3.0,226-001-BARNES-F14,3,PS,0.0,-1,5,0,0,1,0,1,0
1030,007f-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,23.9285714286,-1,5,0,0,1,0,1,0
1031,007f-F14,6.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,6,1,0,1,0,1,0
1032,007f-F14,6.1.2.0,226-001-BARNES-F14,3,PS,0.0,1,6,0,0,1,0,1,0
1033,007f-F14,6.1.3.0,226-001-BARNES-F14,3,PS,107.5,1,6,0,0,1,1,1,0
1034,0083-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,0,0,0
1035,0083-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,1,0,0,1,0,1,0
1036,0083-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,0,1,0
1037,0083-F14,1.0.4.0,226-001-BARNES-F14,1,PS,1.97368421053,0,1,0,0,1,0,0,0
1038,0083-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,2,1,0,1,0,1,0
1039,0083-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,2,0,0,1,0,1,0
1040,0083-F14,2.1.3.0,226-001-BARNES-F14,1,PS,27.1019460416,1,2,0,0,1,0,0,0
1041,0083-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,3,1,0,1,0,1,0
1042,0083-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,3,1,0,1,0,1,0
1043,0083-F14,3.1.3.0,226-001-BARNES-F14,1,PS,61.4098066411,1,3,0,0,1,0,0,0
1044,0083-F14,4.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,4,1,1,0,0,1,0
1045,0083-F14,4.1.2.0,226-001-BARNES-F14,1,PS,0.0,1,4,0,1,0,0,1,0
1046,0083-F14,4.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,4,0,1,0,0,1,0
1047,0083-F14,4.1.2.0,226-001-BARNES-F14,2,PS,-143.34257975,1,4,0,1,0,0,1,0
1048,0083-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,5,1,1,0,0,1,0
1049,0083-F14,5.1.2.0,226-001-BARNES-F14,3,PS,0.0,1,5,0,1,0,0,1,0
1050,0083-F14,5.1.3.0,226-001-BARNES-F14,3,PS,152.857142857,1,5,0,1,0,0,1,0
1051,0083-F14,6.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,6,1,1,0,0,1,0
1052,0083-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0.0,1,6,1,1,0,0,1,0
1053,0083-F14,6.1.3.0,226-001-BARNES-F14,3,PS,0.0,1,6,0,0,0,1,1,0
1054,0085-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,0,0,0,0
1055,0085-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,0,1,0
1056,0085-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,1,1,0,1,0
1057,0085-F14,1.0.4.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,1,1,1,0,0
1058,0085-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,1,1,1,0,0
1059,0085-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0.0,0,1,0,1,1,1,0,0
1060,0085-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0.0,0,1,0,1,1,1,0,0
1061,0085-F14,1.0.1.0,226-001-BARNES-F14,2,PS,-78.2894736842,0,1,0,1,1,1,0,0
1062,0085-F14,2.-1.1.0,226-001-BARNES-F14,2,PS,0.0,-1,2,0,0,0,1,0,0
1063,0085-F14,2.-1.1.1,226-001-BARNES-F14,2,PS,0.0,-1,2,0,0,0,1,0,0
1064,0085-F14,2.-1.2.0,226-001-BARNES-F14,2,WE,0.0,-1,2,1,0,0,1,1,0
1065,0085-F14,2.-1.3.0,226-001-BARNES-F14,2,PS,0.0,-1,2,1,0,0,1,0,0
1066,0085-F14,2.-1.4.0,226-001-BARNES-F14,2,PS,-10.7427843803,-1,2,1,0,0,1,0,0
1067,0085-F14,3.-1.1.0,226-001-BARNES-F14,2,PS,0.0,-1,3,1,0,0,1,0,0
1068,0085-F14,3.-1.2.0,226-001-BARNES-F14,2,WE,0.0,-1,3,1,1,0,1,1,0
1069,0085-F14,3.-1.3.0,226-001-BARNES-F14,2,PS,0.0,-1,3,0,1,0,1,0,0
1070,0085-F14,3.-1.3.1,226-001-BARNES-F14,2,PS,0.0,-1,3,1,1,0,1,0,0
1071,0085-F14,3.-1.4.0,226-001-BARNES-F14,2,PS,25.7355547678,-1,3,1,1,0,1,0,0
1072,0085-F14,4.-1.1.0,226-001-BARNES-F14,2,PS,0.0,-1,4,1,0,0,1,0,0
1073,0085-F14,4.-1.2.0,226-001-BARNES-F14,2,WE,0.0,-1,4,1,1,0,1,1,0
1074,0085-F14,4.-1.3.0,226-001-BARNES-F14,2,PS,0.0,-1,4,0,1,0,1,0,0
1075,0085-F14,4.-1.4.0,226-001-BARNES-F14,2,PS,0.0,-1,4,0,1,0,1,0,0
1076,0085-F14,4.-1.4.1,226-001-BARNES-F14,2,PS,0.0,-1,4,0,1,0,1,0,0
1077,0085-F14,4.-1.4.0,226-001-BARNES-F14,2,PS,-36.7032967033,-1,4,0,1,0,1,0,0
1078,0085-F14,5.-1.1.0,226-001-BARNES-F14,2,WE,0.0,-1,5,1,0,0,1,1,0
1079,0085-F14,5.-1.2.0,226-001-BARNES-F14,2,WE,0.0,-1,5,1,1,0,1,1,0
1080,0085-F14,5.-1.3.0,226-001-BARNES-F14,2,PS,0.0,-1,5,1,1,0,1,0,0
1081,0085-F14,5.-1.4.0,226-001-BARNES-F14,2,PS,40.0,-1,5,1,1,0,1,0,0
1082,0085-F14,6.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,6,0,0,0,1,0,0
1083,0085-F14,6.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,6,1,0,0,1,1,0
1084,0085-F14,6.1.3.0,226-001-BARNES-F14,2,PS,0.0,1,6,0,0,0,1,0,0
1085,0085-F14,6.1.1.0,226-001-BARNES-F14,2,PS,0.0,1,6,0,0,0,1,0,0
1086,0085-F14,6.-1.1.0,226-001-BARNES-F14,2,PS,0.0,-1,6,1,0,0,1,0,0
1087,0085-F14,6.-1.4.0,226-001-BARNES-F14,2,PS,0.0,-1,6,0,0,0,1,0,0
1088,0085-F14,6.-1.4.1,226-001-BARNES-F14,2,PS,0.0,-1,6,0,0,0,1,0,0
1089,0085-F14,6.-1.4.0,226-001-BARNES-F14,2,PS,-40.0,-1,6,0,0,0,1,0,0
1090,0087-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,1,1,0
1091,0087-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,1,1,0
1092,0087-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,1,1,0,0
1093,0087-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-17.7631578947,0,1,1,0,1,1,0,0
1094,0087-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,2,1,0,0,1,1,0
1095,0087-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,2,1,0,1,1,1,0
1096,0087-F14,2.1.3.0,226-001-BARNES-F14,1,PS,46.8387881468,1,2,1,0,1,1,1,0
1097,0087-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,3,0,0,0,1,1,0
1098,0087-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,3,1,1,0,1,1,0
1099,0087-F14,3.1.3.0,226-001-BARNES-F14,1,PS,61.4098066411,1,3,1,1,0,1,1,0
1100,0087-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,4,0,0,0,1,1,0
1101,0087-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,4,1,1,0,1,1,0
1102,0087-F14,4.1.3.0,226-001-BARNES-F14,1,PS,-44.2354368932,1,4,0,1,0,1,1,0
1103,0087-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,5,1,0,0,1,1,0
1104,0087-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,5,1,1,1,1,1,0
1105,0087-F14,5.1.3.0,226-001-BARNES-F14,1,PS,-27.7811004785,1,5,0,1,1,1,1,0
1106,0087-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,6,1,1,0,1,1,0
1107,0087-F14,6.1.2.0,226-001-BARNES-F14,1,PS,0.0,1,6,0,1,0,1,1,0
1108,0087-F14,6.1.3.0,226-001-BARNES-F14,1,PS,15.923623843,1,6,1,1,0,1,1,0
1109,0089-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,1,0,0,1,1,1,0
1110,0089-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,1,1,0
1111,0089-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,1,0,0,0
1112,0089-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-17.7631578947,0,1,0,0,1,0,0,0
1113,0089-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,2,1,0,1,0,1,0
1114,0089-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0.0,1,2,0,0,1,0,0,0
1115,0089-F14,2.1.3.0,226-001-BARNES-F14,1,PS,0.0,1,2,0,0,1,0,0,0
1116,0089-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0.0,1,2,0,0,1,0,0,0
1117,0089-F14,2.-1.2.0,226-001-BARNES-F14,1,PS,0.0,-1,2,0,0,1,0,0,0
1118,0089-F14,2.-1.4.0,226-001-BARNES-F14,1,PS,-35.785229202,-1,2,0,0,1,0,0,0
1119,0089-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,3,0,0,0,0,0,0
1120,0089-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,3,1,0,1,0,1,0
1121,0089-F14,3.1.3.0,226-001-BARNES-F14,1,PS,144.03382399,1,3,1,0,1,0,1,0
1122,0089-F14,4.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,4,0,0,1,0,1,0
1123,0089-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,4,1,0,1,0,1,0
1124,0089-F14,4.1.3.0,226-001-BARNES-F14,1,PS,-96.9140083218,1,4,0,0,1,0,1,0
1125,0089-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0.0,1,5,1,1,0,0,1,0
1126,0089-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,5,1,1,0,0,1,0
1127,0089-F14,5.1.3.0,226-001-BARNES-F14,1,PS,87.0984278879,1,5,0,1,0,0,1,0
1128,0089-F14,6.1.1.0,226-001-BARNES-F14,1,PS,0.0,1,6,1,0,0,0,1,0
1129,0089-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0,1,6,1,1,0,0,1,0
1130,0089-F14,6.1.3.0,226-001-BARNES-F14,1,PS,-35.9969592631,1,6,0,1,0,1,1,0
1131,008a-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,1,0,0,1,1,1,0
1132,008a-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,1,0,0,0
1133,008a-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,1,0,0,0
1134,008a-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0,0,1,1,0,1,0,0,0
1135,008a-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,1,0,0,0
1136,008a-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-53.2894736842,0,1,0,0,1,0,1,0
1137,008a-F14,2.1.1.0,226-001-BARNES-F14,2,WE,0.0,1,2,1,1,0,0,1,0
1138,008a-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0,1,2,1,1,0,0,1,0
1139,008a-F14,2.1.3.0,226-001-BARNES-F14,2,PS,11.7768686422,1,2,0,1,0,0,0,0
1140,008a-F14,3.1.1.0,226-001-BARNES-F14,3,WE,0.0,1,3,1,0,0,0,1,0
1141,008a-F14,3.1.2.0,226-001-BARNES-F14,3,PS,0.0,1,3,0,0,0,0,0,0
1142,008a-F14,3.1.3.0,226-001-BARNES-F14,3,PS,65.9786244595,1,3,0,0,0,0,0,0
1143,008a-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0.0,1,4,0,0,0,0,0,0
1144,008a-F14,4.1.2.0,226-001-BARNES-F14,4,WE,0.0,1,4,1,1,0,0,1,0
1145,008a-F14,4.1.3.0,226-001-BARNES-F14,4,PS,-58.5731622746,1,4,0,1,0,0,0,0
1146,008a-F14,5.1.1.0,226-001-BARNES-F14,4,WE,0.0,1,5,1,1,0,0,1,0
1147,008a-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0.0,1,5,1,1,0,0,1,0
1148,008a-F14,5.1.3.0,226-001-BARNES-F14,4,PS,-20.1512303486,1,5,0,1,0,0,0,0
1149,008a-F14,6.1.1.0,226-001-BARNES-F14,7,PS,0.0,1,6,1,0,0,1,0,0
1150,008a-F14,6.1.2.0,226-001-BARNES-F14,7,WE,0.0,1,6,1,1,0,1,1,0
1151,008a-F14,6.1.3.0,226-001-BARNES-F14,7,PS,0.0,1,6,0,1,0,0,0,0
1152,008a-F14,6.-1.3.0,226-001-BARNES-F14,7,PS,0.0,-1,6,0,1,0,0,0,0
1153,008a-F14,6.-1.4.0,226-001-BARNES-F14,7,PS,-5.74162679426,-1,6,0,1,0,1,0,0
1154,008d-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0,0,1,1,0,1,1,1,0
1155,008d-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,1,1,0,0
1156,008d-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0,0,1,0,0,1,0,0,1
1157,008d-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0.0,0,1,1,0,1,1,1,1
1158,008d-F14,1.0.3.0,226-001-BARNES-F14,4,PS,-17.7631578947,0,1,0,0,1,1,1,1
1159,008d-F14,2.1.2.0,226-001-BARNES-F14,5,WE,0.0,1,2,1,0,0,1,1,0
1160,008d-F14,2.1.3.0,226-001-BARNES-F14,5,PS,0.0,1,2,1,0,0,1,1,0
1161,008d-F14,2.1.1.0,226-001-BARNES-F14,5,PS,85.4942503317,1,2,1,0,0,1,1,0
1162,008d-F14,3.1.1.0,226-001-BARNES-F14,5,PS,0.0,1,3,1,0,0,1,1,0
1163,008d-F14,3.1.2.0,226-001-BARNES-F14,5,WE,0.0,1,3,1,0,1,1,1,0
1164,008d-F14,3.1.3.0,226-001-BARNES-F14,5,PS,0.0,1,3,1,0,1,1,1,0
1165,008d-F14,3.1.1.0,226-001-BARNES-F14,5,PS,0.0,1,3,1,0,1,1,1,0
1166,008d-F14,3.-1.1.0,226-001-BARNES-F14,5,PS,0.0,-1,3,0,0,1,1,1,0
1167,008d-F14,3.-1.4.0,226-001-BARNES-F14,5,PS,-167.731092437,-1,3,0,0,1,1,1,0
1168,008d-F14,4.1.1.0,226-001-BARNES-F14,5,PS,0.0,1,4,0,0,0,1,1,0
1169,008d-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0.0,1,4,1,0,1,1,1,0
1170,008d-F14,4.1.3.0,226-001-BARNES-F14,5,PS,160.535714286,1,4,0,0,1,1,1,0
1171,008d-F14,5.1.1.0,226-001-BARNES-F14,5,PS,0.0,1,5,0,0,0,1,1,0
1172,008d-F14,5.1.2.0,226-001-BARNES-F14,5,WE,0.0,1,5,1,0,1,1,1,0
1173,008d-F14,5.1.3.0,226-001-BARNES-F14,5,PS,0.0,1,5,0,0,1,1,1,0
1174,008d-F14,5.-1.4.0,226-001-BARNES-F14,5,PS,0.0,-1,5,1,0,1,1,1,0
1175,008d-F14,5.-1.3.0,226-001-BARNES-F14,5,PS,-68.0357142857,-1,5,0,0,1,1,1,0
